x,y,u,v
86800.0,14300.0,-0.73,0.04
86900.0,14300.0,-0.7,0.04
87000.0,14300.0,-0.69,0.04
87100.0,14300.0,-0.68,0.04
87200.0,14300.0,-0.67,0.04
87300.0,14300.0,-0.66,0.04
87400.0,14300.0,-0.66,0.04
87500.0,14300.0,-0.67,0.04
87600.0,14300.0,-0.67,0.04
87700.0,14300.0,-0.68,0.04
87800.0,14300.0,-0.69,0.04
87900.0,14300.0,-0.7,0.04
88000.0,14300.0,-0.72,0.04
88100.0,14300.0,-0.72,0.04
88200.0,14300.0,-0.74,0.04
88300.0,14300.0,-0.75,0.04
88400.0,14300.0,-0.76,0.04
88500.0,14300.0,-0.77,0.04
88600.0,14300.0,-0.78,0.04
88700.0,14300.0,-0.78,0.04
88800.0,14300.0,-0.78,0.04
88900.0,14300.0,-0.78,0.04
89000.0,14300.0,-0.78,0.04
89100.0,14300.0,-0.79,0.04
89200.0,14300.0,-0.79,0.04
89300.0,14300.0,-0.79,0.04
89400.0,14300.0,-0.79,0.04
89500.0,14300.0,-0.8,0.04
89600.0,14300.0,-0.8,0.04
89700.0,14300.0,-0.8,0.04
89800.0,14300.0,-0.8,0.04
89900.0,14300.0,-0.81,0.04
0.0,14400.0,-0.81,0.04
100.0,14400.0,-0.82,0.04
200.0,14400.0,-0.82,0.04
300.0,14400.0,-0.82,0.04
400.0,14400.0,-0.83,0.04
500.0,14400.0,-0.82,0.04
600.0,14400.0,-0.81,0.04
700.0,14400.0,-0.79,0.04
800.0,14400.0,-0.76,0.04
900.0,14400.0,-0.73,0.04
1000.0,14400.0,-0.69,0.04
1100.0,14400.0,-0.63,0.04
1200.0,14400.0,-0.58,0.04
1300.0,14400.0,-0.52,0.03
1400.0,14400.0,-0.47,0.04
1500.0,14400.0,-0.4,0.04
1600.0,14400.0,-0.34,0.04
1700.0,14400.0,-0.27,0.04
1800.0,14400.0,-0.19,0.04
1900.0,14400.0,-0.12,0.04
2000.0,14400.0,-0.03,0.04
2100.0,14400.0,0.06,0.04
2200.0,14400.0,0.14,0.04
2300.0,14400.0,0.23,0.04
2400.0,14400.0,0.31,0.04
2500.0,14400.0,0.4,0.04
2600.0,14400.0,0.47,0.04
2700.0,14400.0,0.53,0.04
2800.0,14400.0,0.58,0.04
2900.0,14400.0,0.6,0.04
3000.0,14400.0,0.61,0.04
3100.0,14400.0,0.59,0.04
3200.0,14400.0,0.56,0.04
3300.0,14400.0,0.52,0.04
3400.0,14400.0,0.48,0.04
3500.0,14400.0,0.44,0.04
3600.0,14400.0,0.43,0.04
3700.0,14400.0,0.43,0.04
3800.0,14400.0,0.46,0.04
3900.0,14400.0,0.51,0.04
4000.0,14400.0,0.57,0.03
4100.0,14400.0,0.65,0.03
4200.0,14400.0,0.74,0.03
4300.0,14400.0,0.84,0.03
4400.0,14400.0,0.94,0.03
4500.0,14400.0,1.04,0.03
4600.0,14400.0,1.15,0.04
4700.0,14400.0,1.25,0.04
4800.0,14400.0,1.35,0.03
4900.0,14400.0,1.43,0.03
5000.0,14400.0,1.51,0.03
5100.0,14400.0,1.56,0.04
5200.0,14400.0,1.61,0.03
5300.0,14400.0,1.64,0.03
5400.0,14400.0,1.65,0.03
5500.0,14400.0,1.64,0.04
5600.0,14400.0,1.63,0.03
5700.0,14400.0,1.61,0.03
5800.0,14400.0,1.58,0.04
5900.0,14400.0,1.54,0.03
6000.0,14400.0,1.51,0.03
6100.0,14400.0,1.47,0.03
6200.0,14400.0,1.42,0.03
6300.0,14400.0,1.38,0.04
6400.0,14400.0,1.34,0.03
6500.0,14400.0,1.32,0.04
6600.0,14400.0,1.29,0.03
6700.0,14400.0,1.27,0.03
6800.0,14400.0,1.26,0.03
6900.0,14400.0,1.24,0.03
7000.0,14400.0,1.22,0.03
7100.0,14400.0,1.2,0.03
7200.0,14400.0,1.18,0.03
7300.0,14400.0,1.17,0.03
7400.0,14400.0,1.16,0.03
7500.0,14400.0,1.16,0.03
7600.0,14400.0,1.16,0.03
7700.0,14400.0,1.19,0.03
7800.0,14400.0,1.24,0.03
7900.0,14400.0,1.32,0.03
8000.0,14400.0,1.43,0.03
8100.0,14400.0,1.54,0.03
8200.0,14400.0,1.67,0.03
8300.0,14400.0,1.78,0.03
8400.0,14400.0,1.87,0.03
8500.0,14400.0,1.91,0.03
8600.0,14400.0,1.89,0.03
8700.0,14400.0,1.84,0.03
8800.0,14400.0,1.76,0.03
8900.0,14400.0,1.68,0.03
9000.0,14400.0,1.58,0.03
9100.0,14400.0,1.5,0.03
9200.0,14400.0,1.4,0.03
9300.0,14400.0,1.31,0.03
9400.0,14400.0,1.2,0.03
9500.0,14400.0,1.09,0.03
9600.0,14400.0,0.98,0.03
9700.0,14400.0,0.89,0.03
9800.0,14400.0,0.82,0.03
9900.0,14400.0,0.79,0.03
10000.0,14400.0,0.78,0.03
10100.0,14400.0,0.8,0.03
10200.0,14400.0,0.82,0.03
10300.0,14400.0,0.85,0.03
10400.0,14400.0,0.9,0.03
10500.0,14400.0,0.95,0.03
10600.0,14400.0,0.99,0.03
10700.0,14400.0,1.03,0.03
10800.0,14400.0,1.04,0.03
10900.0,14400.0,1.03,0.03
11000.0,14400.0,1.01,0.03
11100.0,14400.0,0.97,0.03
11200.0,14400.0,0.93,0.03
11300.0,14400.0,0.89,0.03
11400.0,14400.0,0.87,0.03
11500.0,14400.0,0.86,0.03
11600.0,14400.0,0.86,0.03
11700.0,14400.0,0.84,0.03
11800.0,14400.0,0.83,0.03
11900.0,14400.0,0.81,0.03
12000.0,14400.0,0.77,0.03
12100.0,14400.0,0.75,0.03
12200.0,14400.0,0.71,0.03
12300.0,14400.0,0.67,0.03
12400.0,14400.0,0.65,0.03
12500.0,14400.0,0.64,0.03
12600.0,14400.0,0.62,0.03
12700.0,14400.0,0.59,0.03
12800.0,14400.0,0.58,0.03
12900.0,14400.0,0.55,0.03
13000.0,14400.0,0.55,0.03
13100.0,14400.0,0.5,0.03
13200.0,14400.0,0.53,0.03
13300.0,14400.0,0.52,0.03
13400.0,14400.0,0.57,0.03
13500.0,14400.0,0.63,0.03
13600.0,14400.0,0.73,0.03
13700.0,14400.0,0.81,0.02
13800.0,14400.0,0.94,0.02
13900.0,14400.0,1.03,0.02
14000.0,14400.0,1.17,0.02
14100.0,14400.0,1.25,0.02
14200.0,14400.0,1.38,0.02
14300.0,14400.0,1.47,0.02
14400.0,14400.0,1.55,0.02
14500.0,14400.0,1.63,0.02
14600.0,14400.0,1.69,0.02
14700.0,14400.0,1.76,0.02
14800.0,14400.0,1.78,0.02
14900.0,14400.0,1.84,0.02
15000.0,14400.0,1.88,0.02
15100.0,14400.0,1.93,0.02
15200.0,14400.0,2.0,0.02
15300.0,14400.0,2.06,0.02
15400.0,14400.0,2.13,0.02
15500.0,14400.0,2.21,0.02
15600.0,14400.0,2.29,0.02
15700.0,14400.0,2.38,0.02
15800.0,14400.0,2.46,0.02
15900.0,14400.0,2.55,0.02
16000.0,14400.0,2.65,0.02
16100.0,14400.0,2.71,0.02
16200.0,14400.0,2.79,0.02
16300.0,14400.0,2.87,0.02
16400.0,14400.0,2.92,0.02
16500.0,14400.0,2.96,0.02
16600.0,14400.0,3.0,0.02
16700.0,14400.0,3.03,0.02
16800.0,14400.0,3.04,0.02
16900.0,14400.0,3.02,0.02
17000.0,14400.0,3.0,0.02
17100.0,14400.0,2.97,0.02
17200.0,14400.0,2.91,0.02
17300.0,14400.0,2.84,0.02
17400.0,14400.0,2.76,0.02
17500.0,14400.0,2.68,0.02
17600.0,14400.0,2.6,0.02
17700.0,14400.0,2.51,0.02
17800.0,14400.0,2.42,0.02
17900.0,14400.0,2.32,0.02
18000.0,14400.0,2.22,0.02
18100.0,14400.0,2.11,0.02
18200.0,14400.0,2.01,0.02
18300.0,14400.0,1.89,0.02
18400.0,14400.0,1.77,0.02
18500.0,14400.0,1.66,0.02
18600.0,14400.0,1.55,0.02
18700.0,14400.0,1.44,0.02
18800.0,14400.0,1.35,0.02
18900.0,14400.0,1.25,0.02
19000.0,14400.0,1.17,0.02
19100.0,14400.0,1.08,0.02
19200.0,14400.0,1.01,0.02
19300.0,14400.0,0.95,0.02
19400.0,14400.0,0.88,0.02
19500.0,14400.0,0.83,0.02
19600.0,14400.0,0.78,0.02
19700.0,14400.0,0.73,0.02
19800.0,14400.0,0.68,0.01
19900.0,14400.0,0.64,0.01
20000.0,14400.0,0.61,0.01
20100.0,14400.0,0.58,0.01
20200.0,14400.0,0.55,0.01
20300.0,14400.0,0.52,0.01
20400.0,14400.0,0.49,0.01
20500.0,14400.0,0.47,0.01
20600.0,14400.0,0.45,0.01
20700.0,14400.0,0.43,0.01
20800.0,14400.0,0.41,0.01
20900.0,14400.0,0.39,0.01
21000.0,14400.0,0.38,0.01
21100.0,14400.0,0.36,0.01
21200.0,14400.0,0.35,0.01
21300.0,14400.0,0.33,0.01
21400.0,14400.0,0.32,0.01
21500.0,14400.0,0.31,0.01
21600.0,14400.0,0.3,0.01
21700.0,14400.0,0.29,0.01
21800.0,14400.0,0.28,0.01
21900.0,14400.0,0.27,0.01
22000.0,14400.0,0.26,0.01
22100.0,14400.0,0.26,0.01
22200.0,14400.0,0.25,0.01
22300.0,14400.0,0.24,0.01
22400.0,14400.0,0.24,0.01
22500.0,14400.0,0.23,0.01
22600.0,14400.0,0.22,0.01
22700.0,14400.0,0.22,0.01
22800.0,14400.0,0.21,0.01
22900.0,14400.0,0.21,0.01
23000.0,14400.0,0.2,0.01
23100.0,14400.0,0.2,0.01
23200.0,14400.0,0.2,0.01
23300.0,14400.0,0.19,0.01
23400.0,14400.0,0.18,0.01
23500.0,14400.0,0.18,0.01
23600.0,14400.0,0.18,0.01
23700.0,14400.0,0.17,0.01
23800.0,14400.0,0.17,0.01
23900.0,14400.0,0.17,0.01
24000.0,14400.0,0.16,0.01
24100.0,14400.0,0.16,0.01
24200.0,14400.0,0.16,0.01
24300.0,14400.0,0.16,0.01
24400.0,14400.0,0.16,0.01
24500.0,14400.0,0.15,0.01
24600.0,14400.0,0.15,0.01
24700.0,14400.0,0.15,0.01
24800.0,14400.0,0.15,0.01
24900.0,14400.0,0.14,0.01
25000.0,14400.0,0.14,0.01
25100.0,14400.0,0.14,0.01
25200.0,14400.0,0.14,0.01
25300.0,14400.0,0.14,0.01
25400.0,14400.0,0.14,0.01
25500.0,14400.0,0.13,0.01
25600.0,14400.0,0.13,0.01
25700.0,14400.0,0.13,0.01
25800.0,14400.0,0.12,0.01
25900.0,14400.0,0.13,0.01
26000.0,14400.0,0.12,0.01
26100.0,14400.0,0.12,0.01
26200.0,14400.0,0.12,0.01
26300.0,14400.0,0.12,0.01
26400.0,14400.0,0.12,0.01
26500.0,14400.0,0.12,0.01
26600.0,14400.0,0.12,0.01
26700.0,14400.0,0.11,0.01
26800.0,14400.0,0.11,0.01
26900.0,14400.0,0.11,0.01
27000.0,14400.0,0.11,0.01
27100.0,14400.0,0.11,0.01
27200.0,14400.0,0.11,0.01
27300.0,14400.0,0.11,0.01
27400.0,14400.0,0.11,0.01
27500.0,14400.0,0.1,0.01
27600.0,14400.0,0.1,0.01
27700.0,14400.0,0.1,0.0
27800.0,14400.0,0.1,0.0
27900.0,14400.0,0.1,0.0
28000.0,14400.0,0.1,0.01
28100.0,14400.0,0.1,0.01
28200.0,14400.0,0.1,0.0
28300.0,14400.0,0.1,0.0
28400.0,14400.0,0.09,0.0
28500.0,14400.0,0.09,0.0
28600.0,14400.0,0.09,0.0
28700.0,14400.0,0.09,0.0
28800.0,14400.0,0.09,0.0
28900.0,14400.0,0.09,0.0
29000.0,14400.0,0.09,0.0
29100.0,14400.0,0.08,0.0
29200.0,14400.0,0.08,0.0
29300.0,14400.0,0.08,0.0
29400.0,14400.0,0.08,0.0
29500.0,14400.0,0.08,0.0
29600.0,14400.0,0.08,0.0
29700.0,14400.0,0.08,0.0
29800.0,14400.0,0.08,0.0
29900.0,14400.0,0.08,0.0
30000.0,14400.0,0.08,-0.01
30100.0,14400.0,0.08,-0.01
30200.0,14400.0,0.08,-0.0
30300.0,14400.0,0.08,-0.01
30400.0,14400.0,0.08,-0.0
30500.0,14400.0,0.08,-0.01
30600.0,14400.0,0.08,-0.01
30700.0,14400.0,0.08,-0.0
30800.0,14400.0,0.08,-0.01
30900.0,14400.0,0.08,-0.01
31000.0,14400.0,0.08,-0.0
31100.0,14400.0,0.07,-0.0
31200.0,14400.0,0.07,-0.01
31300.0,14400.0,0.07,-0.01
31400.0,14400.0,0.07,-0.01
31500.0,14400.0,0.07,-0.01
31600.0,14400.0,0.07,-0.01
31700.0,14400.0,0.07,-0.01
31800.0,14400.0,0.07,-0.01
31900.0,14400.0,0.07,-0.01
32000.0,14400.0,0.07,-0.01
32100.0,14400.0,0.07,-0.01
32200.0,14400.0,0.07,-0.01
32300.0,14400.0,0.06,-0.01
32400.0,14400.0,0.06,-0.01
32500.0,14400.0,0.06,-0.01
32600.0,14400.0,0.06,-0.01
32700.0,14400.0,0.06,-0.01
32800.0,14400.0,0.06,-0.01
32900.0,14400.0,0.06,-0.01
33000.0,14400.0,0.06,-0.01
33100.0,14400.0,0.06,-0.01
33200.0,14400.0,0.06,-0.02
33300.0,14400.0,0.07,-0.02
33400.0,14400.0,0.06,-0.02
33500.0,14400.0,0.06,-0.02
33600.0,14400.0,0.06,-0.02
33700.0,14400.0,0.06,-0.02
33800.0,14400.0,0.06,-0.02
33900.0,14400.0,0.06,-0.02
34000.0,14400.0,0.06,-0.02
34100.0,14400.0,0.06,-0.02
34200.0,14400.0,0.06,-0.02
34300.0,14400.0,0.06,-0.02
34400.0,14400.0,0.06,-0.02
34500.0,14400.0,0.06,-0.02
34600.0,14400.0,0.06,-0.02
34700.0,14400.0,0.06,-0.02
34800.0,14400.0,0.06,-0.02
34900.0,14400.0,0.06,-0.02
35000.0,14400.0,0.06,-0.02
35100.0,14400.0,0.06,-0.02
35200.0,14400.0,0.06,-0.02
35300.0,14400.0,0.06,-0.02
35400.0,14400.0,0.06,-0.02
35500.0,14400.0,0.06,-0.02
35600.0,14400.0,0.06,-0.02
35700.0,14400.0,0.06,-0.02
35800.0,14400.0,0.06,-0.02
35900.0,14400.0,0.06,-0.02
36000.0,14400.0,0.06,-0.02
36100.0,14400.0,0.05,-0.02
36200.0,14400.0,0.05,-0.02
36300.0,14400.0,0.05,-0.02
36400.0,14400.0,0.05,-0.02
36500.0,14400.0,0.05,-0.02
36600.0,14400.0,0.05,-0.02
36700.0,14400.0,0.05,-0.02
36800.0,14400.0,0.05,-0.02
36900.0,14400.0,0.05,-0.02
37000.0,14400.0,0.05,-0.02
37100.0,14400.0,0.05,-0.02
37200.0,14400.0,0.05,-0.02
37300.0,14400.0,0.05,-0.02
37400.0,14400.0,0.05,-0.02
37500.0,14400.0,0.05,-0.02
37600.0,14400.0,0.05,-0.02
37700.0,14400.0,0.05,-0.02
37800.0,14400.0,0.05,-0.02
37900.0,14400.0,0.05,-0.02
38000.0,14400.0,0.05,-0.02
38100.0,14400.0,0.05,-0.02
38200.0,14400.0,0.05,-0.02
38300.0,14400.0,0.05,-0.02
38400.0,14400.0,0.05,-0.02
38500.0,14400.0,0.05,-0.02
38600.0,14400.0,0.05,-0.02
38700.0,14400.0,0.05,-0.02
38800.0,14400.0,0.05,-0.02
38900.0,14400.0,0.04,-0.02
39000.0,14400.0,0.04,-0.02
39100.0,14400.0,0.04,-0.02
39200.0,14400.0,0.04,-0.02
39300.0,14400.0,0.04,-0.02
39400.0,14400.0,0.04,-0.02
39500.0,14400.0,0.04,-0.02
39600.0,14400.0,0.04,-0.02
39700.0,14400.0,0.04,-0.02
39800.0,14400.0,0.04,-0.02
39900.0,14400.0,0.04,-0.02
40000.0,14400.0,0.04,-0.03
40100.0,14400.0,0.04,-0.03
40200.0,14400.0,0.04,-0.03
40300.0,14400.0,0.04,-0.03
40400.0,14400.0,0.04,-0.03
40500.0,14400.0,0.04,-0.03
40600.0,14400.0,0.04,-0.03
40700.0,14400.0,0.04,-999.0
40800.0,14400.0,0.04,-999.0
40900.0,14400.0,0.04,-0.03
41000.0,14400.0,0.04,-0.03
41100.0,14400.0,0.04,-0.03
41200.0,14400.0,0.04,-0.03
41300.0,14400.0,0.04,-0.03
41400.0,14400.0,0.04,-0.03
41500.0,14400.0,0.04,-0.03
41600.0,14400.0,0.04,-0.03
41700.0,14400.0,0.04,-0.03
41800.0,14400.0,0.04,-0.03
41900.0,14400.0,0.04,-0.03
42000.0,14400.0,0.04,-0.03
42100.0,14400.0,0.04,-0.03
42200.0,14400.0,0.04,-0.03
42300.0,14400.0,0.04,-0.03
42400.0,14400.0,0.04,-0.03
42500.0,14400.0,0.04,-0.03
42600.0,14400.0,0.04,-0.03
42700.0,14400.0,0.04,-0.03
42800.0,14400.0,0.04,-0.03
42900.0,14400.0,0.04,-0.04
43000.0,14400.0,0.04,-0.04
43100.0,14400.0,0.03,-0.04
43200.0,14400.0,0.03,-0.04
43300.0,14400.0,0.03,-0.04
43400.0,14400.0,0.03,-0.04
43500.0,14400.0,0.03,-0.04
43600.0,14400.0,0.03,-0.04
43700.0,14400.0,0.03,-0.04
43800.0,14400.0,0.03,-0.04
43900.0,14400.0,0.03,-0.04
44000.0,14400.0,0.03,-0.04
44100.0,14400.0,0.03,-0.04
44200.0,14400.0,0.03,-0.04
44300.0,14400.0,0.03,-0.04
44400.0,14400.0,0.03,-0.04
44500.0,14400.0,0.03,-0.04
44600.0,14400.0,0.03,-0.04
44700.0,14400.0,0.03,-0.04
44800.0,14400.0,0.03,-0.04
44900.0,14400.0,0.03,-0.04
45000.0,14400.0,0.03,-0.04
45100.0,14400.0,0.03,-0.04
45200.0,14400.0,0.03,-0.04
45300.0,14400.0,0.03,-0.04
45400.0,14400.0,0.02,-0.04
45500.0,14400.0,0.02,-0.04
45600.0,14400.0,0.02,-0.04
45700.0,14400.0,0.02,-0.04
45800.0,14400.0,0.02,-0.04
45900.0,14400.0,0.02,-0.04
46000.0,14400.0,0.02,-0.04
46100.0,14400.0,0.02,-0.04
46200.0,14400.0,0.02,-0.04
46300.0,14400.0,0.02,-0.04
46400.0,14400.0,0.02,-0.04
46500.0,14400.0,0.02,-0.04
46600.0,14400.0,0.02,-0.04
46700.0,14400.0,0.02,-0.04
46800.0,14400.0,0.02,-0.04
46900.0,14400.0,0.02,-0.04
47000.0,14400.0,0.02,-0.04
47100.0,14400.0,0.02,-0.04
47200.0,14400.0,0.02,-0.04
47300.0,14400.0,0.02,-0.04
47400.0,14400.0,0.02,-0.04
47500.0,14400.0,0.02,-0.04
47600.0,14400.0,0.02,-0.04
47700.0,14400.0,0.02,-0.04
47800.0,14400.0,0.02,-0.04
47900.0,14400.0,0.02,-0.04
48000.0,14400.0,0.02,-0.04
48100.0,14400.0,0.02,-0.04
48200.0,14400.0,0.02,-0.04
48300.0,14400.0,0.02,-0.04
48400.0,14400.0,0.02,-0.04
48500.0,14400.0,0.02,-0.04
48600.0,14400.0,0.02,-0.04
48700.0,14400.0,0.02,-0.04
48800.0,14400.0,0.02,-0.04
48900.0,14400.0,0.02,-0.04
49000.0,14400.0,0.02,-0.04
49100.0,14400.0,0.02,-0.04
49200.0,14400.0,0.02,-0.04
49300.0,14400.0,0.02,-0.04
49400.0,14400.0,0.02,-0.04
49500.0,14400.0,0.02,-0.04
49600.0,14400.0,0.02,-0.04
49700.0,14400.0,0.02,-0.04
49800.0,14400.0,0.02,-0.04
49900.0,14400.0,0.02,-0.04
50000.0,14400.0,0.02,-0.04
50100.0,14400.0,0.02,-0.05
50200.0,14400.0,0.02,-0.05
50300.0,14400.0,0.02,-0.05
50400.0,14400.0,0.02,-0.05
50500.0,14400.0,0.02,-0.05
50600.0,14400.0,0.01,-0.04
50700.0,14400.0,0.01,-0.04
50800.0,14400.0,0.01,-0.05
50900.0,14400.0,0.02,-0.05
51000.0,14400.0,0.01,-0.05
51100.0,14400.0,0.01,-0.05
51200.0,14400.0,0.01,-0.05
51300.0,14400.0,0.01,-0.05
51400.0,14400.0,0.01,-0.05
51500.0,14400.0,0.01,-0.05
51600.0,14400.0,0.01,-0.05
51700.0,14400.0,0.01,-0.05
51800.0,14400.0,0.01,-0.05
51900.0,14400.0,0.01,-0.04
52000.0,14400.0,0.01,-0.04
52100.0,14400.0,0.01,-0.04
52200.0,14400.0,0.01,-0.05
52300.0,14400.0,0.01,-0.05
52400.0,14400.0,0.01,-0.05
52500.0,14400.0,0.01,-0.04
52600.0,14400.0,0.01,-0.04
52700.0,14400.0,0.01,-0.04
52800.0,14400.0,0.01,-0.04
52900.0,14400.0,0.01,-0.04
53000.0,14400.0,0.01,-0.04
53100.0,14400.0,0.01,-0.04
53200.0,14400.0,0.01,-0.04
53300.0,14400.0,0.01,-0.05
53400.0,14400.0,0.01,-0.04
53500.0,14400.0,0.01,-0.05
53600.0,14400.0,0.01,-0.05
53700.0,14400.0,0.01,-0.05
53800.0,14400.0,0.01,-0.05
53900.0,14400.0,0.01,-0.05
54000.0,14400.0,0.01,-0.05
54100.0,14400.0,0.01,-0.05
54200.0,14400.0,0.01,-0.05
54300.0,14400.0,0.01,-0.05
54400.0,14400.0,0.01,-0.05
54500.0,14400.0,0.01,-0.05
54600.0,14400.0,0.01,-0.05
54700.0,14400.0,0.01,-0.05
54800.0,14400.0,0.01,-0.05
54900.0,14400.0,0.01,-0.04
55000.0,14400.0,0.01,-0.05
55100.0,14400.0,0.01,-0.05
55200.0,14400.0,0.01,-0.05
55300.0,14400.0,0.01,-0.04
55400.0,14400.0,0.01,-0.04
55500.0,14400.0,0.01,-0.04
55600.0,14400.0,0.01,-0.04
55700.0,14400.0,0.01,-0.04
55800.0,14400.0,0.01,-0.04
55900.0,14400.0,0.01,-0.04
56000.0,14400.0,0.01,-0.04
56100.0,14400.0,0.01,-0.04
56200.0,14400.0,0.01,-0.04
56300.0,14400.0,0.01,-0.04
56400.0,14400.0,0.01,-0.04
56500.0,14400.0,0.01,-0.04
56600.0,14400.0,0.01,-0.04
56700.0,14400.0,0.01,-0.04
56800.0,14400.0,0.01,-0.04
56900.0,14400.0,0.01,-0.04
57000.0,14400.0,0.0,-0.04
57100.0,14400.0,0.0,-0.04
57200.0,14400.0,0.0,-0.04
57300.0,14400.0,0.0,-0.04
57400.0,14400.0,0.0,-0.04
57500.0,14400.0,0.0,-0.04
57600.0,14400.0,0.0,-0.04
57700.0,14400.0,0.0,-0.04
57800.0,14400.0,0.0,-0.04
57900.0,14400.0,0.0,-0.04
58000.0,14400.0,0.0,-0.04
58100.0,14400.0,0.0,-0.04
58200.0,14400.0,0.0,-0.04
58300.0,14400.0,0.0,-0.04
58400.0,14400.0,0.0,-0.04
58500.0,14400.0,0.0,-0.04
58600.0,14400.0,0.0,-0.04
58700.0,14400.0,0.0,-0.04
58800.0,14400.0,0.0,-0.04
58900.0,14400.0,0.0,-0.04
59000.0,14400.0,0.0,-0.04
59100.0,14400.0,0.0,-0.04
59200.0,14400.0,0.0,-0.04
59300.0,14400.0,0.0,-0.04
59400.0,14400.0,0.0,-0.04
59500.0,14400.0,0.0,-0.04
59600.0,14400.0,0.0,-0.04
59700.0,14400.0,0.0,-0.04
59800.0,14400.0,0.0,-0.04
59900.0,14400.0,0.0,-0.04
60000.0,14400.0,-0.0,-0.04
60100.0,14400.0,-0.0,-0.04
60200.0,14400.0,-0.0,-0.04
60300.0,14400.0,-0.0,-0.04
60400.0,14400.0,-0.0,-0.04
60500.0,14400.0,-0.0,-0.04
60600.0,14400.0,-0.01,-0.04
60700.0,14400.0,-0.01,-0.04
60800.0,14400.0,-0.01,-0.04
60900.0,14400.0,-0.01,-0.04
61000.0,14400.0,-0.01,-0.04
61100.0,14400.0,-0.01,-0.04
61200.0,14400.0,-0.01,-0.04
61300.0,14400.0,-0.01,-0.04
61400.0,14400.0,-0.01,-0.04
61500.0,14400.0,-0.01,-0.04
61600.0,14400.0,-0.01,-0.04
61700.0,14400.0,-0.01,-0.04
61800.0,14400.0,-0.01,-0.04
61900.0,14400.0,-0.01,-0.04
62000.0,14400.0,-0.01,-0.03
62100.0,14400.0,-0.01,-0.03
62200.0,14400.0,-0.01,-0.03
62300.0,14400.0,-0.01,-0.03
62400.0,14400.0,-0.01,-0.03
62500.0,14400.0,-0.01,-0.03
62600.0,14400.0,-0.01,-0.03
62700.0,14400.0,-0.01,-0.03
62800.0,14400.0,-0.01,-0.03
62900.0,14400.0,-0.01,-0.03
63000.0,14400.0,-0.01,-0.03
63100.0,14400.0,-0.01,-0.03
63200.0,14400.0,-0.01,-0.03
63300.0,14400.0,-0.01,-0.03
63400.0,14400.0,-0.01,-0.03
63500.0,14400.0,-0.01,-0.03
63600.0,14400.0,-0.01,-0.03
63700.0,14400.0,-0.01,-0.03
63800.0,14400.0,-0.01,-0.03
63900.0,14400.0,-0.01,-0.03
64000.0,14400.0,-0.01,-0.02
64100.0,14400.0,-0.01,-0.02
64200.0,14400.0,-0.02,-0.02
64300.0,14400.0,-0.01,-0.02
64400.0,14400.0,-0.01,-0.02
64500.0,14400.0,-0.01,-0.02
64600.0,14400.0,-0.02,-0.02
64700.0,14400.0,-0.01,-0.02
64800.0,14400.0,-0.01,-0.02
64900.0,14400.0,-0.01,-0.02
65000.0,14400.0,-0.01,-0.02
65100.0,14400.0,-0.02,-0.02
65200.0,14400.0,-0.01,-0.02
65300.0,14400.0,-0.02,-0.02
65400.0,14400.0,-0.02,-0.02
65500.0,14400.0,-0.02,-0.02
65600.0,14400.0,-0.02,-0.02
65700.0,14400.0,-0.01,-0.02
65800.0,14400.0,-0.02,-0.02
65900.0,14400.0,-0.02,-0.02
66000.0,14400.0,-0.02,-0.02
66100.0,14400.0,-0.02,-0.02
66200.0,14400.0,-0.02,-0.02
66300.0,14400.0,-0.02,-0.01
66400.0,14400.0,-0.02,-0.02
66500.0,14400.0,-0.02,-0.01
66600.0,14400.0,-0.02,-0.01
66700.0,14400.0,-0.02,-0.01
66800.0,14400.0,-0.02,-0.01
66900.0,14400.0,-0.02,-0.01
67000.0,14400.0,-0.02,-0.01
67100.0,14400.0,-0.02,-0.01
67200.0,14400.0,-0.02,-0.01
67300.0,14400.0,-0.02,-0.01
67400.0,14400.0,-0.02,-0.01
67500.0,14400.0,-0.02,-0.01
67600.0,14400.0,-0.02,-0.01
67700.0,14400.0,-0.02,-0.01
67800.0,14400.0,-0.02,-0.01
67900.0,14400.0,-0.02,-0.01
68000.0,14400.0,-0.02,-0.01
68100.0,14400.0,-0.02,-0.01
68200.0,14400.0,-0.02,-0.01
68300.0,14400.0,-0.02,-0.01
68400.0,14400.0,-0.02,-0.01
68500.0,14400.0,-0.02,-0.01
68600.0,14400.0,-0.02,-0.01
68700.0,14400.0,-0.02,-0.01
68800.0,14400.0,-0.02,-0.01
68900.0,14400.0,-0.02,-0.01
69000.0,14400.0,-0.02,-0.01
69100.0,14400.0,-0.02,-0.01
69200.0,14400.0,-0.02,-0.01
69300.0,14400.0,-0.02,-0.01
69400.0,14400.0,-0.02,-0.01
69500.0,14400.0,-0.02,-0.01
69600.0,14400.0,-0.02,-0.01
69700.0,14400.0,-0.02,-0.01
69800.0,14400.0,-0.02,-0.0
69900.0,14400.0,-0.02,-0.01
70000.0,14400.0,-0.02,-0.0
70100.0,14400.0,-0.02,-0.0
70200.0,14400.0,-0.02,-0.01
70300.0,14400.0,-0.02,-0.0
70400.0,14400.0,-0.02,-0.0
70500.0,14400.0,-0.02,-0.0
70600.0,14400.0,-0.02,-0.0
70700.0,14400.0,-0.02,-0.0
70800.0,14400.0,-0.02,-0.0
70900.0,14400.0,-0.02,-0.0
71000.0,14400.0,-0.02,-0.0
71100.0,14400.0,-0.02,-0.0
71200.0,14400.0,-0.02,-0.0
